"County","GeoID","a_best_all","b_best_excl_LREC"
"MT, Chouteau County","30015","Ext. Ren.","Ext. Ren."
"MT, Custer County","30017","LREC","Ext. Ren."
"MT, Daniels County","30019","Ext. Ren.","Ext. Ren."
"MT, Deer Lodge County","30023","LREC","Ext. Ren."
"MT, Fallon County","30025","IE & RFA","IE & RFA"
"MT, Fergus County","30027","Ext. Ren.","Ext. Ren."
"MT, Flathead County","30029","Ext. Ren.","Ext. Ren."
"MT, Gallatin County","30031","Ext. Ren.","Ext. Ren."
"MT, Garfield County","30033","Ext. Ren.","Ext. Ren."
"MT, Glacier County","30035","Ext. Ren.","Ext. Ren."
"MT, Golden Valley County","30037","Ext. Ren.","Ext. Ren."
"MT, Granite County","30039","LREC",NA
"MT, Hill County","30041","Ext. Ren.","Ext. Ren."
"MT, Jefferson County","30043","IE & RFA","IE & RFA"
"MT, Judith Basin County","30045","Ext. Ren.","Ext. Ren."
"MT, Lake County","30047","Ext. Ren.","Ext. Ren."
"MT, Lewis and Clark County","30049","Ext. Ren.","Ext. Ren."
"MT, Liberty County","30051","Ext. Ren.","Ext. Ren."
"MT, Lincoln County","30053","Ext. Ren.","Ext. Ren."
"MT, Madison County","30057","IE & RFA","IE & RFA"
"MT, McCone County","30055","Ext. Ren.","Ext. Ren."
"MT, Meagher County","30059","Ext. Ren.","Ext. Ren."
"MT, Mineral County","30061","Ext. Ren.","Ext. Ren."
"MT, Missoula County","30063","Ext. Ren.","Ext. Ren."
"MT, Musselshell County","30065","Ext. Ren.","Ext. Ren."
"MT, Park County","30067","Ext. Ren.","Ext. Ren."
"MT, Phillips County","30071","LREC","Ext. Ren."
"MT, Pondera County","30073","Ext. Ren.","Ext. Ren."
"MT, Powder River County","30075","Ext. Ren.","Ext. Ren."
"MT, Powell County","30077","Ext. Ren.","Ext. Ren."
"MT, Prairie County","30079","Ext. Ren.","Ext. Ren."
"MT, Ravalli County","30081","Ext. Ren.","Ext. Ren."
"MT, Richland County","30083","LREC","IE & RFA"
"MT, Roosevelt County","30085","LREC","Ext. Ren."
"MT, Rosebud County","30087","Ext. Ren.","Ext. Ren."
"MT, Sanders County","30089","Ext. Ren.","Ext. Ren."
"MT, Sheridan County","30091","LREC","IE & RFA"
"MT, Silver Bow County","30093","Ext. Ren.","Ext. Ren."
"MT, Sweet Grass County","30097","Ext. Ren.","Ext. Ren."
"MT, Teton County","30099","Ext. Ren.","Ext. Ren."
"MT, Toole County","30101","Ext. Ren.","Ext. Ren."
"MT, Treasure County","30103","Ext. Ren.","Ext. Ren."
"MT, Valley County","30105","Ext. Ren.","Ext. Ren."
"MT, Wheatland County","30107","Ext. Ren.","Ext. Ren."
"MT, Wibaux County","30109","Ext. Ren.","Ext. Ren."
"MT, Yellowstone County","30111","Ext. Ren.","Ext. Ren."
"NC, Alamance County","37001","LREC","Ext. Ren."
"NC, Alexander County","37003","LREC","Ext. Ren."
"NC, Alleghany County","37005","LREC","Ext. Ren."
"NC, Anson County","37007","LREC","Ext. Ren."
"NC, Ashe County","37009","LREC","Ext. Ren."
"NC, Avery County","37011","LREC","Ext. Ren."
"NC, Beaufort County","37013","LREC","Ext. Ren."
"NC, Bertie County","37015","LREC","Ext. Ren."
"NC, Bladen County","37017","LREC","Ext. Ren."
"NC, Brunswick County","37019","LREC","Ext. Ren."
"NC, Buncombe County","37021","LREC","Ext. Ren."
"NC, Burke County","37023","LREC","Ext. Ren."
"NC, Cabarrus County","37025","LREC","IE & RFA"
"NC, Caldwell County","37027","LREC","Ext. Ren."
"NC, Camden County","37029","LREC","Ext. Ren."
"NC, Carteret County","37031","LREC","Ext. Ren."
"NC, Caswell County","37033","LREC","Ext. Ren."
"NC, Catawba County","37035","LREC","Ext. Ren."
"NC, Chatham County","37037","LREC","IE & RFA"
"NC, Cherokee County","37039","LREC","Ext. Ren."
"NC, Chowan County","37041","LREC","Ext. Ren."
"NC, Clay County","37043","LREC",NA
"NC, Cleveland County","37045","LREC","Ext. Ren."
"NC, Columbus County","37047","LREC","Ext. Ren."
"NC, Craven County","37049","LREC","Ext. Ren."
"NC, Cumberland County","37051","LREC","Ext. Ren."
"NC, Currituck County","37053","LREC","Ext. Ren."
"NC, Dare County","37055","LREC","IE & RFA"
"NC, Davidson County","37057","LREC","Ext. Ren."
"NC, Davie County","37059","LREC","Ext. Ren."
"NC, Duplin County","37061","LREC","Ext. Ren."
"NC, Durham County","37063","LREC","Ext. Ren."
"NC, Edgecombe County","37065","LREC","Ext. Ren."
"NC, Forsyth County","37067","LREC","Ext. Ren."
"NC, Franklin County","37069","LREC","Ext. Ren."
"NC, Gaston County","37071","LREC","Ext. Ren."
"NC, Gates County","37073","LREC","Ext. Ren."
"NC, Graham County","37075","LREC","Ext. Ren."
"NC, Granville County","37077","LREC","Ext. Ren."
"NC, Greene County","37079","LREC","Ext. Ren."
"NC, Guilford County","37081","LREC","Ext. Ren."
"NC, Halifax County","37083","LREC","Ext. Ren."
"NC, Harnett County","37085","LREC","IE & RFA"
"NC, Haywood County","37087","LREC","Ext. Ren."
"NC, Henderson County","37089","LREC","Ext. Ren."
"NC, Hertford County","37091","LREC","Ext. Ren."
"NC, Hoke County","37093","LREC","IE & RFA"
"NC, Hyde County","37095","LREC","Ext. Ren."
"NC, Iredell County","37097","LREC","Ext. Ren."
"NC, Jackson County","37099","LREC","Ext. Ren."
"NC, Johnston County","37101","LREC","Ext. Ren."
"NC, Jones County","37103","Ext. Ren.","Ext. Ren."
"NC, Lee County","37105","LREC","Ext. Ren."
"NC, Lenoir County","37107","LREC","Ext. Ren."
"NC, Lincoln County","37109","LREC","Ext. Ren."
"NC, Macon County","37113","LREC","Ext. Ren."
"NC, Madison County","37115","LREC","Ext. Ren."
"NC, Martin County","37117","LREC","Ext. Ren."
"NC, McDowell County","37111","LREC","Ext. Ren."
"NC, Mecklenburg County","37119","LREC","IE & RFA"
"NC, Mitchell County","37121","LREC","Ext. Ren."
"NC, Montgomery County","37123","LREC","Ext. Ren."
"NC, Moore County","37125","LREC","IE & RFA"
"NC, Nash County","37127","LREC","Ext. Ren."
"NC, New Hanover County","37129","LREC","High-MF"
"NC, Northampton County","37131","LREC","Ext. Ren."
"NC, Onslow County","37133","LREC","Ext. Ren."
"NC, Orange County","37135","LREC","Ext. Ren."
"NC, Pamlico County","37137","LREC","Ext. Ren."
"NC, Pasquotank County","37139","LREC","Ext. Ren."
"NC, Pender County","37141","LREC","Ext. Ren."
"NC, Perquimans County","37143","LREC","Ext. Ren."
"NC, Person County","37145","LREC","Ext. Ren."
"NC, Pitt County","37147","LREC","IE & RFA"
"NC, Polk County","37149","LREC","Ext. Ren."
"NC, Randolph County","37151","LREC","Ext. Ren."
"NC, Richmond County","37153","LREC","Ext. Ren."
"NC, Robeson County","37155","LREC","Ext. Ren."
"NC, Rockingham County","37157","LREC","Ext. Ren."
"NC, Rowan County","37159","LREC","Ext. Ren."
"NC, Rutherford County","37161","LREC","Ext. Ren."
"NC, Sampson County","37163","LREC","Ext. Ren."
"NC, Scotland County","37165","LREC","Ext. Ren."
"NC, Stanly County","37167","LREC","Ext. Ren."
"NC, Stokes County","37169","LREC","Ext. Ren."
"NC, Surry County","37171","Ext. Ren.","Ext. Ren."
"NC, Swain County","37173","LREC","Ext. Ren."
"NC, Transylvania County","37175","LREC","Ext. Ren."
"NC, Tyrrell County","37177","LREC","Ext. Ren."
"NC, Union County","37179","LREC","IE & RFA"
"NC, Vance County","37181","LREC","Ext. Ren."
"NC, Wake County","37183","LREC","IE & RFA"
"NC, Warren County","37185","LREC","Ext. Ren."
"NC, Washington County","37187","LREC","Ext. Ren."
"NC, Watauga County","37189","LREC","Ext. Ren."
"NC, Wayne County","37191","LREC","Ext. Ren."
"NC, Wilkes County","37193","LREC","Ext. Ren."
"NC, Wilson County","37195","LREC","Ext. Ren."
"NC, Yadkin County","37197","LREC","Ext. Ren."
"NC, Yancey County","37199","LREC",NA
"ND, Adams County","38001","LREC","Ext. Ren."
"ND, Barnes County","38003","LREC","Ext. Ren."
"ND, Benson County","38005","LREC",NA
"ND, Billings County","38007","LREC","Ext. Ren."
"ND, Bottineau County","38009","LREC","IE & RFA"
"ND, Bowman County","38011","Ext. Ren.","Ext. Ren."
"ND, Burke County","38013","LREC","IE & RFA"
"ND, Burleigh County","38015","LREC","Ext. Ren."
"ND, Cass County","38017","LREC","Ext. Ren."
"ND, Cavalier County","38019","Ext. Ren.","Ext. Ren."
"ND, Dickey County","38021","LREC","Ext. Ren."
"ND, Divide County","38023","IE & RFA","IE & RFA"
"ND, Dunn County","38025","LREC","Ext. Ren."
"ND, Eddy County","38027","LREC","Ext. Ren."
"ND, Emmons County","38029","Ext. Ren.","Ext. Ren."
"ND, Foster County","38031","LREC",NA
"ND, Golden Valley County","38033","LREC","Ext. Ren."
"ND, Grand Forks County","38035","LREC","Ext. Ren."
"ND, Grant County","38037","Ext. Ren.","Ext. Ren."
"ND, Griggs County","38039","LREC","Ext. Ren."
"ND, Hettinger County","38041","LREC","Ext. Ren."
"ND, Kidder County","38043","LREC","Ext. Ren."
"ND, LaMoure County","38045","LREC","Ext. Ren."
"ND, Logan County","38047","Ext. Ren.","Ext. Ren."
"ND, McHenry County","38049","LREC","Ext. Ren."
"ND, McIntosh County","38051","Ext. Ren.","Ext. Ren."
"ND, McKenzie County","38053","LREC","Ext. Ren."
"ND, McLean County","38055","LREC","Ext. Ren."
"ND, Mercer County","38057","LREC",NA
"ND, Morton County","38059","LREC","Ext. Ren."
"ND, Mountrail County","38061","LREC","IE & RFA"
"ND, Nelson County","38063","Ext. Ren.","Ext. Ren."
"ND, Oliver County","38065","LREC","Ext. Ren."
"ND, Pembina County","38067","LREC","Ext. Ren."
"ND, Pierce County","38069","LREC",NA
"ND, Ramsey County","38071","Ext. Ren.","Ext. Ren."
"ND, Ransom County","38073","LREC","Ext. Ren."
"ND, Renville County","38075","LREC","Ext. Ren."
"ND, Richland County","38077","LREC","Ext. Ren."
"ND, Rolette County","38079","LREC","Ext. Ren."
"ND, Sargent County","38081","Ext. Ren.","Ext. Ren."
"ND, Sheridan County","38083","LREC","Ext. Ren."
"ND, Sioux County","38085","LREC","Ext. Ren."
"ND, Slope County","38087","Ext. Ren.","Ext. Ren."
"ND, Stark County","38089","LREC","IE & RFA"
"ND, Steele County","38091","LREC",NA
"ND, Stutsman County","38093","LREC","Ext. Ren."
"ND, Towner County","38095","LREC",NA
"ND, Traill County","38097","LREC","Ext. Ren."
"ND, Walsh County","38099","Ext. Ren.","Ext. Ren."
"ND, Ward County","38101","LREC","Ext. Ren."
"ND, Wells County","38103","Ext. Ren.","Ext. Ren."
"ND, Williams County","38105","LREC","IE & RFA"
"NE, Adams County","31001","LREC","Ext. Ren."
"NE, Antelope County","31003","LREC","Ext. Ren."
"NE, Boone County","31011","LREC","Ext. Ren."
"NE, Box Butte County","31013","LREC","Ext. Ren."
"NE, Boyd County","31015","Ext. Ren.","Ext. Ren."
"NE, Brown County","31017","LREC","Ext. Ren."
"NE, Buffalo County","31019","LREC","Ext. Ren."
"NE, Burt County","31021","LREC","Ext. Ren."
"NE, Butler County","31023","LREC","Ext. Ren."
"NE, Cass County","31025","LREC","Ext. Ren."
"NE, Cedar County","31027","LREC","Ext. Ren."
"NE, Chase County","31029","Ext. Ren.","Ext. Ren."
"NE, Cherry County","31031","LREC","Ext. Ren."
"NE, Cheyenne County","31033","Ext. Ren.","Ext. Ren."
"NE, Clay County","31035","LREC","Ext. Ren."
"NE, Colfax County","31037","LREC","Ext. Ren."
"NE, Cuming County","31039","LREC","Ext. Ren."
"NE, Custer County","31041","Ext. Ren.","Ext. Ren."
"NE, Dakota County","31043","LREC","Ext. Ren."
"NE, Dawes County","31045","Ext. Ren.","Ext. Ren."
"NE, Dawson County","31047","LREC","Ext. Ren."
"NE, Deuel County","31049","Ext. Ren.","Ext. Ren."
"NE, Dixon County","31051","LREC","Ext. Ren."
"NE, Dodge County","31053","LREC","Ext. Ren."
"NE, Douglas County","31055","LREC","Ext. Ren."
"NE, Dundy County","31057","Ext. Ren.","Ext. Ren."
"NE, Fillmore County","31059","LREC","Ext. Ren."
"NE, Franklin County","31061","LREC","Ext. Ren."
"NE, Frontier County","31063","LREC","Ext. Ren."
"NE, Furnas County","31065","LREC","Ext. Ren."
"NE, Gage County","31067","Ext. Ren.","Ext. Ren."
"NE, Garden County","31069","Ext. Ren.","Ext. Ren."
"NE, Garfield County","31071","Ext. Ren.","Ext. Ren."
"NE, Gosper County","31073","LREC","Ext. Ren."
"NE, Greeley County","31077","LREC","Ext. Ren."
"NE, Hall County","31079","LREC","Ext. Ren."
"NE, Hamilton County","31081","LREC","Ext. Ren."
"NE, Harlan County","31083","Ext. Ren.","Ext. Ren."
"NE, Hayes County","31085","Ext. Ren.","Ext. Ren."
"NE, Hitchcock County","31087","Ext. Ren.","Ext. Ren."
"NE, Holt County","31089","Ext. Ren.","Ext. Ren."
"NE, Hooker County","31091","LREC","Ext. Ren."
"NE, Howard County","31093","LREC","Ext. Ren."
"NE, Jefferson County","31095","Ext. Ren.","Ext. Ren."
"NE, Johnson County","31097","LREC","Ext. Ren."
"NE, Kearney County","31099","LREC","Ext. Ren."
"NE, Keith County","31101","Ext. Ren.","Ext. Ren."
"NE, Kimball County","31105","Ext. Ren.","Ext. Ren."
"NE, Knox County","31107","LREC","Ext. Ren."
"NE, Lancaster County","31109","LREC","Ext. Ren."
"NE, Lincoln County","31111","LREC","Ext. Ren."
"NE, Logan County","31113","Ext. Ren.","Ext. Ren."
"NE, Madison County","31119","LREC","Ext. Ren."
"NE, Merrick County","31121","LREC","Ext. Ren."
"NE, Morrill County","31123","LREC","Ext. Ren."
"NE, Nance County","31125","LREC","Ext. Ren."
"NE, Nemaha County","31127","LREC","Ext. Ren."
"NE, Nuckolls County","31129","LREC","Ext. Ren."
"NE, Otoe County","31131","LREC","Ext. Ren."
"NE, Pawnee County","31133","Ext. Ren.","Ext. Ren."
"NE, Perkins County","31135","Ext. Ren.","Ext. Ren."
"NE, Phelps County","31137","LREC","Ext. Ren."
"NE, Pierce County","31139","Ext. Ren.","Ext. Ren."
"NE, Platte County","31141","Ext. Ren.","Ext. Ren."
"NE, Polk County","31143","LREC","Ext. Ren."
"NE, Red Willow County","31145","LREC","Ext. Ren."
"NE, Richardson County","31147","LREC","Ext. Ren."
"NE, Rock County","31149","LREC","Ext. Ren."
"NE, Saline County","31151","LREC","Ext. Ren."
"NE, Sarpy County","31153","LREC","Ext. Ren."
"NE, Saunders County","31155","LREC","Ext. Ren."
"NE, Scotts Bluff County","31157","Ext. Ren.","Ext. Ren."
"NE, Seward County","31159","LREC","Ext. Ren."
"NE, Sheridan County","31161","Ext. Ren.","Ext. Ren."
"NE, Sherman County","31163","Ext. Ren.","Ext. Ren."
"NE, Sioux County","31165","Ext. Ren.","Ext. Ren."
"NE, Stanton County","31167","Ext. Ren.","Ext. Ren."
"NE, Thayer County","31169","Ext. Ren.","Ext. Ren."
"NE, Thurston County","31173","LREC","Ext. Ren."
"NE, Valley County","31175","LREC","Ext. Ren."
"NE, Washington County","31177","LREC","Ext. Ren."
"NE, Wayne County","31179","LREC","Ext. Ren."
"NE, Webster County","31181","Ext. Ren.","Ext. Ren."
"NE, York County","31185","LREC","Ext. Ren."
"NH, Belknap County","33001","Ext. Ren.","Ext. Ren."
"NH, Carroll County","33003","Ext. Ren.","Ext. Ren."
"NH, Cheshire County","33005","Ext. Ren.","Ext. Ren."
"NH, Coos County","33007","Ext. Ren.","Ext. Ren."
"NH, Grafton County","33009","Ext. Ren.","Ext. Ren."
"NH, Hillsborough County","33011","Ext. Ren.","Ext. Ren."
"NH, Merrimack County","33013","Ext. Ren.","Ext. Ren."
"NH, Rockingham County","33015","Ext. Ren.","Ext. Ren."
"NH, Strafford County","33017","Ext. Ren.","Ext. Ren."
"NH, Sullivan County","33019","Ext. Ren.","Ext. Ren."
"NJ, Atlantic County","34001","Ext. Ren.","Ext. Ren."
"NJ, Bergen County","34003","Ext. Ren.","Ext. Ren."
"NJ, Burlington County","34005","Ext. Ren.","Ext. Ren."
"NJ, Camden County","34007","Ext. Ren.","Ext. Ren."
"NJ, Cape May County","34009","Ext. Ren.","Ext. Ren."
"NJ, Cumberland County","34011","Ext. Ren.","Ext. Ren."
"NJ, Essex County","34013","Ext. Ren.","Ext. Ren."
"NJ, Gloucester County","34015","Ext. Ren.","Ext. Ren."
"NJ, Hudson County","34017","Ext. Ren.","Ext. Ren."
"NJ, Hunterdon County","34019","Ext. Ren.","Ext. Ren."
"NJ, Mercer County","34021","Ext. Ren.","Ext. Ren."
"NJ, Middlesex County","34023","Ext. Ren.","Ext. Ren."
"NJ, Monmouth County","34025","Ext. Ren.","Ext. Ren."
"NJ, Morris County","34027","Ext. Ren.","Ext. Ren."
"NJ, Ocean County","34029","Ext. Ren.","Ext. Ren."
"NJ, Passaic County","34031","Ext. Ren.","Ext. Ren."
"NJ, Salem County","34033","Ext. Ren.","Ext. Ren."
"NJ, Somerset County","34035","Ext. Ren.","Ext. Ren."
"NJ, Sussex County","34037","Ext. Ren.","Ext. Ren."
"NJ, Union County","34039","Ext. Ren.","Ext. Ren."
"NJ, Warren County","34041","Ext. Ren.","Ext. Ren."
"NM, Bernalillo County","35001","Ext. Ren.","Ext. Ren."
"NM, Catron County","35003","Ext. Ren.","Ext. Ren."
"NM, Chaves County","35005","LREC","Ext. Ren."
"NM, Cibola County","35006","IE & RFA","IE & RFA"
"NM, Colfax County","35007","Ext. Ren.","Ext. Ren."
"NM, Curry County","35009","Ext. Ren.","Ext. Ren."
"NM, De Baca County","35011","LREC","Ext. Ren."
"NM, Dona Ana County","35013","LREC","Ext. Ren."
"NM, Eddy County","35015","LREC","Ext. Ren."
"NM, Grant County","35017","Ext. Ren.","Ext. Ren."
"NM, Guadalupe County","35019","LREC","Ext. Ren."
"NM, Hidalgo County","35023","LREC",NA
"NM, Lea County","35025","LREC","Ext. Ren."
"NM, Lincoln County","35027","Ext. Ren.","Ext. Ren."
"NM, Los Alamos County","35028","Ext. Ren.","Ext. Ren."
"NM, Luna County","35029","LREC","Ext. Ren."
"NM, Mora County","35033","Ext. Ren.","Ext. Ren."
"NM, Otero County","35035","Ext. Ren.","Ext. Ren."
"NM, Quay County","35037","Ext. Ren.","Ext. Ren."
"NM, Rio Arriba County","35039","Ext. Ren.","Ext. Ren."
"NM, Roosevelt County","35041","LREC","Ext. Ren."
"NM, San Juan County","35045","Ext. Ren.","Ext. Ren."
"NM, San Miguel County","35047","Ext. Ren.","Ext. Ren."
"NM, Sandoval County","35043","Ext. Ren.","Ext. Ren."
"NM, Santa Fe County","35049","Ext. Ren.","Ext. Ren."
"NM, Sierra County","35051","Ext. Ren.","Ext. Ren."
"NM, Socorro County","35053","Ext. Ren.","Ext. Ren."
"NM, Taos County","35055","Ext. Ren.","Ext. Ren."
"NM, Torrance County","35057","Ext. Ren.","Ext. Ren."
"NM, Union County","35059","Ext. Ren.","Ext. Ren."
"NM, Valencia County","35061","Ext. Ren.","Ext. Ren."
"NV, Carson City","32510","Ext. Ren.","Ext. Ren."
"NV, Churchill County","32001","LREC","Ext. Ren."
"NV, Clark County","32003","LREC","Ext. Ren."
"NV, Douglas County","32005","Ext. Ren.","Ext. Ren."
"NV, Elko County","32007","LREC","Ext. Ren."
"NV, Esmeralda County","32009","Ext. Ren.","Ext. Ren."
"NV, Eureka County","32011","LREC","Ext. Ren."
"NV, Humboldt County","32013","Ext. Ren.","Ext. Ren."
"NV, Lander County","32015","Ext. Ren.","Ext. Ren."
"NV, Lincoln County","32017","Ext. Ren.","Ext. Ren."
"NV, Lyon County","32019","Ext. Ren.","Ext. Ren."
"NV, Mineral County","32021","Ext. Ren.","Ext. Ren."
"NV, Nye County","32023","LREC","Ext. Ren."
"NV, Pershing County","32027","Ext. Ren.","Ext. Ren."
"NV, Storey County","32029","Ext. Ren.","Ext. Ren."
"NV, Washoe County","32031","Ext. Ren.","Ext. Ren."
"NV, White Pine County","32033","Ext. Ren.","Ext. Ren."
"NY, Albany County","36001","Ext. Ren.","Ext. Ren."
"NY, Allegany County","36003","Ext. Ren.","Ext. Ren."
"NY, Bronx County","36005","Ext. Ren.","Ext. Ren."
"NY, Broome County","36007","Ext. Ren.","Ext. Ren."
"NY, Cattaraugus County","36009","Ext. Ren.","Ext. Ren."
"NY, Cayuga County","36011","Ext. Ren.","Ext. Ren."
"NY, Chautauqua County","36013","Ext. Ren.","Ext. Ren."
"NY, Chemung County","36015","Ext. Ren.","Ext. Ren."
"NY, Chenango County","36017","Ext. Ren.","Ext. Ren."
"NY, Clinton County","36019","Ext. Ren.","Ext. Ren."
"NY, Columbia County","36021","Ext. Ren.","Ext. Ren."
"NY, Cortland County","36023","Ext. Ren.","Ext. Ren."
"NY, Delaware County","36025","Ext. Ren.","Ext. Ren."
"NY, Dutchess County","36027","Ext. Ren.","Ext. Ren."
"NY, Erie County","36029","Ext. Ren.","Ext. Ren."
"NY, Essex County","36031","Ext. Ren.","Ext. Ren."
"NY, Franklin County","36033","Ext. Ren.","Ext. Ren."
"NY, Fulton County","36035","Ext. Ren.","Ext. Ren."
"NY, Genesee County","36037","Ext. Ren.","Ext. Ren."
"NY, Greene County","36039","Ext. Ren.","Ext. Ren."
"NY, Hamilton County","36041","Ext. Ren.","Ext. Ren."
"NY, Herkimer County","36043","Ext. Ren.","Ext. Ren."
"NY, Jefferson County","36045","Ext. Ren.","Ext. Ren."
"NY, Kings County","36047","Ext. Ren.","Ext. Ren."
"NY, Lewis County","36049","Ext. Ren.","Ext. Ren."
"NY, Livingston County","36051","Ext. Ren.","Ext. Ren."
"NY, Madison County","36053","Ext. Ren.","Ext. Ren."
"NY, Monroe County","36055","Ext. Ren.","Ext. Ren."
"NY, Montgomery County","36057","Ext. Ren.","Ext. Ren."
"NY, Nassau County","36059","Ext. Ren.","Ext. Ren."
"NY, New York County","36061","Ext. Ren.","Ext. Ren."
"NY, Niagara County","36063","Ext. Ren.","Ext. Ren."
"NY, Oneida County","36065","Ext. Ren.","Ext. Ren."
"NY, Onondaga County","36067","Ext. Ren.","Ext. Ren."
"NY, Ontario County","36069","Ext. Ren.","Ext. Ren."
"NY, Orange County","36071","Ext. Ren.","Ext. Ren."
"NY, Orleans County","36073","Ext. Ren.","Ext. Ren."
"NY, Oswego County","36075","Ext. Ren.","Ext. Ren."
"NY, Otsego County","36077","Ext. Ren.","Ext. Ren."
"NY, Putnam County","36079","Ext. Ren.","Ext. Ren."
"NY, Queens County","36081","Ext. Ren.","Ext. Ren."
"NY, Rensselaer County","36083","Ext. Ren.","Ext. Ren."
"NY, Richmond County","36085","Ext. Ren.","Ext. Ren."
"NY, Rockland County","36087","Ext. Ren.","Ext. Ren."
"NY, Saratoga County","36091","Ext. Ren.","Ext. Ren."
"NY, Schenectady County","36093","Ext. Ren.","Ext. Ren."
"NY, Schoharie County","36095","Ext. Ren.","Ext. Ren."
"NY, Schuyler County","36097","Ext. Ren.","Ext. Ren."
"NY, Seneca County","36099","Ext. Ren.","Ext. Ren."
"NY, St. Lawrence County","36089","Ext. Ren.","Ext. Ren."
"NY, Steuben County","36101","Ext. Ren.","Ext. Ren."
"NY, Suffolk County","36103","Ext. Ren.","Ext. Ren."
"NY, Sullivan County","36105","Ext. Ren.","Ext. Ren."
"NY, Tioga County","36107","Ext. Ren.","Ext. Ren."
"NY, Tompkins County","36109","Ext. Ren.","Ext. Ren."
"NY, Ulster County","36111","Ext. Ren.","Ext. Ren."
"NY, Warren County","36113","Ext. Ren.","Ext. Ren."
"NY, Washington County","36115","Ext. Ren.","Ext. Ren."
"NY, Wayne County","36117","Ext. Ren.","Ext. Ren."
"NY, Westchester County","36119","Ext. Ren.","Ext. Ren."
"NY, Wyoming County","36121","Ext. Ren.","Ext. Ren."
"NY, Yates County","36123","Ext. Ren.","Ext. Ren."
"OH, Adams County","39001","LREC",NA
"OH, Allen County","39003","LREC","Ext. Ren."
"OH, Ashland County","39005","LREC","Ext. Ren."
"OH, Ashtabula County","39007","LREC",NA
"OH, Athens County","39009","LREC","Ext. Ren."
"OH, Auglaize County","39011","LREC",NA
"OH, Belmont County","39013","LREC","Ext. Ren."
"OH, Brown County","39015","LREC","Ext. Ren."
"OH, Butler County","39017","LREC","Ext. Ren."
"OH, Carroll County","39019","LREC","Ext. Ren."
"OH, Champaign County","39021","LREC","Ext. Ren."
"OH, Clark County","39023","LREC","Ext. Ren."
"OH, Clermont County","39025","LREC","Ext. Ren."
"OH, Clinton County","39027","LREC","Ext. Ren."
"OH, Columbiana County","39029","LREC","Ext. Ren."
"OH, Coshocton County","39031","LREC","Ext. Ren."
"OH, Crawford County","39033","LREC","Ext. Ren."
"OH, Cuyahoga County","39035","LREC","Ext. Ren."
"OH, Darke County","39037","LREC","Ext. Ren."
"OH, Defiance County","39039","LREC","Ext. Ren."
"OH, Delaware County","39041","LREC","Ext. Ren."
"OH, Erie County","39043","LREC","Ext. Ren."
"OH, Fairfield County","39045","LREC","Ext. Ren."
"OH, Fayette County","39047","LREC",NA
"OH, Franklin County","39049","LREC","Ext. Ren."
"OH, Fulton County","39051","LREC","Ext. Ren."
"OH, Gallia County","39053","LREC","Ext. Ren."
"OH, Geauga County","39055","LREC","Ext. Ren."
"OH, Greene County","39057","LREC","Ext. Ren."
"OH, Guernsey County","39059","LREC","Ext. Ren."
"OH, Hamilton County","39061","LREC","Ext. Ren."
"OH, Hancock County","39063","LREC","Ext. Ren."
"OH, Hardin County","39065","LREC","Ext. Ren."
"OH, Harrison County","39067","LREC","Ext. Ren."
"OH, Henry County","39069","LREC",NA
"OH, Highland County","39071","LREC","Ext. Ren."
"OH, Hocking County","39073","LREC","Ext. Ren."
"OH, Holmes County","39075","LREC","Ext. Ren."
"OH, Huron County","39077","LREC","Ext. Ren."
"OH, Jackson County","39079","LREC","Ext. Ren."
"OH, Jefferson County","39081","LREC","Ext. Ren."
"OH, Knox County","39083","LREC","Ext. Ren."
"OH, Lake County","39085","LREC","Ext. Ren."
"OH, Lawrence County","39087","LREC","Ext. Ren."
"OH, Licking County","39089","LREC","Ext. Ren."
"OH, Logan County","39091","LREC","Ext. Ren."
"OH, Lorain County","39093","LREC","Ext. Ren."
"OH, Lucas County","39095","LREC","Ext. Ren."
"OH, Madison County","39097","LREC","Ext. Ren."
"OH, Mahoning County","39099","LREC","Ext. Ren."
"OH, Marion County","39101","LREC","Ext. Ren."
"OH, Medina County","39103","LREC","Ext. Ren."
"OH, Meigs County","39105","LREC","Ext. Ren."
"OH, Mercer County","39107","LREC","Ext. Ren."
"OH, Miami County","39109","LREC","Ext. Ren."
"OH, Monroe County","39111","LREC","Ext. Ren."
"OH, Montgomery County","39113","LREC","Ext. Ren."
"OH, Morgan County","39115","LREC","Ext. Ren."
"OH, Morrow County","39117","LREC","Ext. Ren."
"OH, Muskingum County","39119","LREC","Ext. Ren."
"OH, Noble County","39121","LREC","Ext. Ren."
"OH, Ottawa County","39123","LREC","Ext. Ren."
"OH, Paulding County","39125","LREC",NA
"OH, Perry County","39127","LREC",NA
"OH, Pickaway County","39129","LREC","Ext. Ren."
"OH, Pike County","39131","LREC","Ext. Ren."
"OH, Portage County","39133","LREC","Ext. Ren."
"OH, Preble County","39135","LREC","Ext. Ren."
"OH, Putnam County","39137","LREC","Ext. Ren."
"OH, Richland County","39139","LREC","Ext. Ren."
"OH, Ross County","39141","LREC","Ext. Ren."
"OH, Sandusky County","39143","LREC","Ext. Ren."
"OH, Scioto County","39145","LREC","Ext. Ren."
"OH, Seneca County","39147","LREC","Ext. Ren."
"OH, Shelby County","39149","LREC","Ext. Ren."
"OH, Stark County","39151","LREC","Ext. Ren."
